layout_is_quinconce,rows,cols,num_trees,spacing_x,spacing_y,wind_speed,wind_angle_deg,wind_oscillation_deg,wind_frequency,progressive_edge,sim_duration_sec,mean_stress,max_stress,min_stress,var_stress,std_stress
0,5,4,20,6.934205590104396,7.72719737092165,27.94978638689038,45.928909006402954,19.932156702955357,0.4178493778391811,0,1.2567161659244448,0.05911783662836784,0.07972137420181112,0.03529719673459936,0.00016966687376052575,0.013025623737868593
1,4,5,20,5.780483629489231,8.932576243964899,33.173244580706616,85.40164502495801,13.562386541714131,0.2917154835105992,1,1.1008649999275804,0.03277194287351392,0.06407419404233687,0.001954522291596105,0.000437643949281643,0.020919941426343503
1,4,5,20,4.43943812270072,8.029324433705717,16.66960468070926,303.2330527073454,11.80724172560795,0.21094548885701664,1,1.2696674999315292,0.013657497074264679,0.02906875120185498,0.0015831935077693013,9.204704475622208e-05,0.009594115110640589
1,5,4,20,5.989277995228708,8.847352166376844,40.96521377681941,294.1459455417408,19.026598946572893,0.30253255243403954,1,1.2933379169553518,0.04842368214609965,0.09912733749746472,0.003228057724927785,0.0013554922761349936,0.03681701068982914
1,3,4,12,6.783814465069649,6.858063447349499,23.399372809808526,277.01745594909727,16.546531199513318,0.39420754184254625,1,0.7272162919398397,0.028110736377468835,0.06444896477046932,0.0019357079370921676,0.0004500011671126681,0.02121323094468799
1,3,3,9,6.649200115905583,7.536150478222223,38.033385043285165,31.42446465228316,27.713638472577145,0.7592086053541606,1,0.5187420828733593,0.03451277413862421,0.10701866708773068,0.002991201592847331,0.0010691700108562503,0.032698165252139914
0,5,3,15,5.84615240754948,6.271339861095498,31.458093538144595,197.61191276003183,17.060566181558254,0.6107429287279,0,0.9345614581834525,0.06778084368946523,0.09712760399044457,0.039553055210685535,0.0003798265147010484,0.019489138377595056
0,5,3,15,4.013554497071649,4.583480320708406,29.194986031556766,218.19667718010191,37.800130748826184,0.26401955006806166,1,0.9429402078967541,0.026172808408908007,0.06872908984004415,0.002571713299640804,0.0006201213511440061,0.024902235866363608
1,4,4,16,8.664690335499774,8.954647382286954,21.150054301597116,136.52229058696815,42.42572982563989,0.6329579304507663,0,1.0075095409993082,0.03729195656284979,0.046189215830228635,0.026404760035687393,5.2059727101845e-05,0.007215242691818827
1,3,5,15,7.976336559299451,5.008136600238723,19.909678285971136,59.13568725515746,38.51011520809838,0.5991183324177202,0,0.9485103751067072,0.021635046366286124,0.025216424290431628,0.013303524391678426,1.5144579633527178e-05,0.0038916037354190082
1,3,3,9,6.941533378975284,7.414910317085662,28.558458038971178,256.96168374791733,41.48836058522606,0.5744609265091026,1,0.5454500829800963,0.024590495924076344,0.06061382003546851,0.002307443572923977,0.00044520021213206054,0.02109976805872663
0,5,5,25,6.887431354530628,5.7768122590919795,26.74446330604506,191.46869268774265,12.331668933678595,0.3374152345548778,1,1.6068254159763455,0.04146662689585378,0.08413496694483717,0.003784525450644921,0.0007433495610024944,0.02726443766158573
0,4,4,16,5.664078929562422,7.652745684046507,35.81152822210015,60.02307359761794,40.75201903807034,0.49725417584237946,0,0.9366495830472559,0.05629331067958526,0.07169084610193799,0.03797764860504903,0.00011529975728974472,0.010737772454738679
0,5,3,15,4.758374398663756,5.558610338977741,22.454674194433974,267.8206653261637,11.17363521575228,0.54193381092279,0,0.896175832953304,0.027197843038139536,0.043427186232168964,0.012309002812774446,8.696217395948551e-05,0.00932535114403128
0,5,4,20,5.710408743579538,8.106286523360064,18.318952108656216,304.7228250244265,14.462103181619385,0.4383723743362204,1,1.2501389170065522,0.023498793325483748,0.04698616944381357,0.0014384392710701376,0.000330320881275621,0.018174731945083015
